pincode,code,type,type_encode,rent_per_sqft,district,statename,latitude,longitude,urban,nearest_airport_km,nearest_airport_name,pincode_population,area_km2,population_density,male_population,female_population,state_gdp,state_population,pincode_gdp
600001,C15,Branch,1,67.49,CHENNAI,TAMIL NADU,13.0929722,80.2915,0.0,2.2051822111178874,INS Adyar,135847.0,5.97,22754.94137353434,70766.0,65081.0,27216.0,79697668.0,46.39046592931678
600018,C36,Branch,1,66.55,CHENNAI,TAMIL NADU,13.2398508,80.1559328,0.0,3.3151609618959603,Cholavaram Airstrip,105756.0,2.76,38317.39130434783,55091.0,50665.0,27216.0,79697668.0,36.114673970134234
600032,C13,Branch,1,85.0,CHENNAI,TAMIL NADU,13.0515278,80.2115833,1.0,7.18672344251139,Chennai International Airport (MAA/VOMM),133547.0,6.68,19992.065868263475,69430.0,64117.0,27216.0,79697668.0,45.60503767814135
600045,C30,Branch,1,57.88,CHENGALPATTU,TAMIL NADU,12.904,80.078,1.0,4.771700446266603,Tambaram AFS (VOTX),88488.0,8.63,10253.53418308227,44434.0,44054.0,27216.0,79697668.0,30.217815256526706
600050,C37,Branch,1,101.05,CHENNAI,TAMIL NADU,13.0988611,80.1838333,1.0,11.619260646551384,Chennai International Airport (MAA/VOMM),68994.0,2.62,26333.58778625954,35332.0,33662.0,27216.0,79697668.0,23.560798591998953
600077,C20,Hub,0,20.76,THIRUVALLUR,TAMIL NADU,13.048,80.108,1.0,9.860873180042692,Chennai International Airport (MAA/VOMM),130604.0,20.64,6327.7131782945735,65960.0,64644.0,27216.0,79697668.0,44.60003100718079
600100,C47,Branch,1,31.625,CHENGALPATTU,TAMIL NADU,12.905914,80.201454,0.0,8.62343031318894,Tambaram AFS (VOTX),178447.0,23.99,7438.390996248438,90330.0,88117.0,27216.0,79697668.0,60.937963103261694
600110,C48,Branch,1,32.18,THIRUVALLUR,TAMIL NADU,13.2277222,80.3966944,0.0,20.70324582958427,INS Adyar,55846.0,5.41,10322.735674676524,28575.0,27271.0,27216.0,79697668.0,19.07088091962741
600116,C38,Branch,1,37.89,CHENNAI,TAMIL NADU,13.0395556,80.1733333,0.0,5.07940816700563,Chennai International Airport (MAA/VOMM),185075.0,18.14,10202.590959206174,93565.0,91510.0,27216.0,79697668.0,63.20136242882289
601201,C73,Branch,1,31.39,THIRUVALLUR,TAMIL NADU,13.465,80.037,1.0,30.95488716745777,Cholavaram Airstrip,192224.0,315.13,609.9831815441247,96576.0,95648.0,27216.0,79697668.0,65.64267832780251
602105,C53,Branch,1,38.59,KANCHIPURAM,TAMIL NADU,12.967475,79.94181,1.0,20.63577695151847,Tambaram AFS (VOTX),323781.0,248.87,1301.004540523165,163814.0,159967.0,27216.0,79697668.0,110.56814982340512
603002,C57,Branch,1,57.88,CHENGALPATTU,TAMIL NADU,12.7074,79.9393,0.0,29.758957609176186,Tambaram AFS (VOTX),24668.0,27.48,897.6710334788937,12442.0,12226.0,27216.0,79697668.0,8.423888739128477
603203,C50,Branch,1,74.42,KANCHIPURAM,TAMIL NADU,12.6840022,79.9833413,0.0,29.011997550701157,Tambaram AFS (VOTX),24351.0,37.08,656.7152103559871,12338.0,12013.0,27216.0,79697668.0,8.315636236683865
605009,C02,Branch,1,17.22,PONDICHERRY,PUDUCHERRY,11.94,79.77,0.0,5.639534457941866,Pondicherry Airport (PNY/VOTY),165047.0,12.21,13517.362817362817,81829.0,83218.0,479.0,1456577.0,54.27623325097128
605602,C22,Branch,1,29.28,VILLUPURAM,TAMIL NADU,11.9453889,79.49525,1.0,34.26030520066269,Ulundurpet Airstrip,84411.0,30.51,2766.6666666666665,42281.0,42130.0,27216.0,79697668.0,28.825558308682258
613501,E23,Branch,1,25.85,THANJAVUR,TAMIL NADU,10.79,79.22,0.0,12.55970154557473,Thanjavur Helipad,21686.0,32.85,660.152207001522,10643.0,11043.0,27216.0,79697668.0,7.405563936952334
620001,E06,Branch,1,18.19,TIRUCHIRAPPALLI,TAMIL NADU,10.794108,78.684352,1.0,4.695794397781776,Tiruchirapalli international Airport (TRZ/VOTR),156984.0,10.43,15051.198465963567,77516.0,79468.0,27216.0,79697668.0,53.60855155761898
624002,E07,Branch,1,13.7,DINDIGUL,TAMIL NADU,10.4,77.9,1.0,66.34786198703426,Madurai Airport (IXM/VOMD),82567.0,73.42,1124.5845818578043,41161.0,41406.0,27216.0,79697668.0,28.195849745565955
625531,E24,Branch,1,14.85,THENI,TAMIL NADU,9.96,77.85,1.0,30.092684826656324,Madurai Airport (IXM/VOMD),84888.0,51.29,1655.0594657828035,42689.0,42199.0,27216.0,79697668.0,28.98844929816516
626123,E20,Branch,1,42.35,VIRUDHUNAGAR,TAMIL NADU,9.45325,77.7941389,1.0,33.42188673903233,Kovilpatti Airport,47318.0,15.1,3133.6423841059604,23493.0,23825.0,27216.0,79697668.0,16.158649560486513
627003,E09,Branch,1,41.91,TIRUNELVELI,TAMIL NADU,8.7313881,77.7182023,0.0,28.962473487257597,Kayathar Airstrip,6275.0,5.96,1052.8523489932886,3099.0,3176.0,27216.0,79697668.0,2.1428531635329655
628002,E10,Branch,1,32.54,TUTICORIN,TAMIL NADU,8.841142,78.152769,0.0,19.107861614324136,Tuticorin Southwest Airport,133552.0,65.73,2031.8271717632736,66819.0,66733.0,27216.0,79697668.0,45.60674513086129
629001,E11,Branch,1,25.78,KANNIYAKUMARI,TAMIL NADU,8.1957222,77.4266389,1.0,64.38629229265689,Trivandrum International Airport (TRV/VOTV),79978.0,20.77,3850.6499759268177,39484.0,40494.0,27216.0,79697668.0,27.311730727177615
631501,C59,Branch,1,22.58,KANCHIPURAM,TAMIL NADU,12.826944,79.685672,1.0,27.166675442744417,INS Rajali (VOAR),161990.0,32.26,5021.388716677,80947.0,81043.0,27216.0,79697668.0,55.3180532208295
632004,C08,Branch,1,77.83,VELLORE,TAMIL NADU,12.9245278,79.1333889,1.0,7.425544545347525,Vellore Airport (VOVR),30931.0,3.48,8888.218390804597,15285.0,15646.0,27216.0,79697668.0,10.562644016133572
635001,E16,Branch,1,32.31,KRISHNAGIRI,TAMIL NADU,12.5296,78.2064,1.0,49.56463928941067,Hosur Airport (HSR/VO95),49224.0,30.02,1639.7068620919388,24801.0,24423.0,27216.0,79697668.0,16.80953053733015
636005,E04,Hub,0,18.32,SALEM,TAMIL NADU,11.67014,78.114595,0.0,13.666963340637516,Salem Airport (SXV/VOSM),83393.0,5.56,14998.741007194243,42243.0,41150.0,27216.0,79697668.0,28.477920934901135
638011,E03,Branch,1,12.0,ERODE,TAMIL NADU,11.337861,77.70715,0.0,63.0721314983108,Salem Airport (SXV/VOSM),23822.0,5.75,4142.95652173913,11910.0,11912.0,27216.0,79697668.0,8.134987738913514
639002,E05,Branch,1,31.74,KARUR,TAMIL NADU,10.88,77.95,1.0,84.66849666180325,Tiruchirapalli international Airport (TRZ/VOTR),38931.0,154.4,252.14378238341968,19260.0,19671.0,27216.0,79697668.0,13.294568368048113
641006,E21,Branch,1,15.53,COIMBATORE,TAMIL NADU,11.0475766,76.9669067,0.0,8.483933972028527,Coimbatore Airport (CJB/VOCB),128272.0,21.97,5838.5070550751025,64424.0,63848.0,27216.0,79697668.0,43.803675058597705
641037,E01,Hub,0,26.34,COIMBATORE,TAMIL NADU,11.01788,76.9844,0.0,6.597158398093708,Coimbatore Airport (CJB/VOCB),3387.0,10.16,333.36614173228344,1704.0,1683.0,27216.0,79697668.0,1.1566284724918174
641062,E13,Hub,0,14.0,COIMBATORE,TAMIL NADU,11.0775816,77.0633083,0.0,5.506919479571536,Coimbatore Airport (CJB/VOCB),35618.0,28.94,1230.7532826537663,17893.0,17725.0,27216.0,79697668.0,12.163210195811502
641602,E02,Branch,1,36.89,TIRUPPUR,TAMIL NADU,11.106386,77.332902,0.0,21.330779830844772,Coimbatore AFS (VOSX),88832.0,7.71,11521.66018158236,45214.0,43618.0,27216.0,79697668.0,30.335288003659027
670001,O09,Branch,1,19.93,KANNUR,KERALA,11.874535,75.37019,1.0,1.3902318438116663,Kannur Heliport,20935.0,2.93,7145.051194539249,9603.0,11332.0,11461.0,33498527.0,7.162584641408262
670641,O89,Branch,1,26.83,KANNUR,KERALA,11.753368,75.490912,0.0,18.19011015905787,Kannur Heliport,17104.0,7.98,2143.3583959899747,8007.0,9097.0,11461.0,33498527.0,5.851867576147452
671531,O60,Branch,1,24.31,KASARAGOD,KERALA,12.291546,75.1000968,0.0,55.80514337366234,Kannur Heliport,73017.0,164.97,442.6077468630661,34529.0,38488.0,11461.0,33498527.0,24.98163089380019
673017,O02,Branch,1,28.27,KOZHIKODE,KERALA,11.26,75.83,0.0,19.256995804787003,Kozhikode International Airport (CCJ/VOCL),22455.0,3.53,6361.1898016997175,10826.0,11629.0,11461.0,33498527.0,7.682629000373658
673121,O25,Branch,1,34.69,WAYANAD,KERALA,11.607338,76.0831018,0.0,54.23592886354312,Kozhikode International Airport (CCJ/VOCL),61603.0,82.48,746.884093113482,30016.0,31587.0,11461.0,33498527.0,21.0765083193061
676301,O12,Branch,1,21.3,MALAPPURAM,KERALA,10.8505159,76.2710833,0.0,47.0216157441808,Kozhikode International Airport (CCJ/VOCL),59292.0,30.23,1961.3628845517696,27835.0,31457.0,11461.0,33498527.0,20.285835613010683
678701,O03,Branch,1,23.43,PALAKKAD,KERALA,9.95,76.8167,0.0,50.551317704260455,Kottayam Helipad,27676.0,27.79,995.8978049658152,13512.0,14164.0,11461.0,33498527.0,9.468912946530455
682018,O23,Branch,1,25.084999999999997,ERNAKULAM,KERALA,9.991416667,76.28141667,0.0,5.276633780637227,INS Garuda (VOCC),28359.0,2.04,13901.470588235294,13944.0,14415.0,11461.0,33498527.0,9.702590773618196
682034,O06,Hub,0,25.92,ERNAKULAM,KERALA,10.0499709684082,76.2901045490784,0.0,11.856619438406192,INS Garuda (VOCC),25983.0,8.67,2996.885813148789,12767.0,13216.0,11461.0,33498527.0,8.889679328288077
685561,O21,Branch,1,20.56,IDUKKI,KERALA,10.01749,76.9976,0.0,66.90620547986627,Cochin International Airport (COK/VOCI),31231.0,277.94,112.36597826869108,15652.0,15579.0,11461.0,33498527.0,10.685200904505445
686001,O07,Branch,1,23.01,KOTTAYAM,KERALA,9.591238,76.521798,1.0,1.2924283965082723,Kottayam Helipad,26436.0,5.75,4597.565217391304,12934.0,13502.0,11461.0,33498527.0,9.044666232637631
686101,O17,Branch,1,61.83,KOTTAYAM,KERALA,9.446372,76.534849,1.0,16.089981864740963,Kottayam Helipad,38344.0,11.59,3308.369283865401,18586.0,19758.0,11461.0,33498527.0,13.118803223795483
686661,O88,Branch,1,30.52,ERNAKULAM,KERALA,9.980139,76.580462,1.0,27.29197125140633,Cochin International Airport (COK/VOCI),72904.0,61.46,1186.2024080702895,36153.0,36751.0,11461.0,33498527.0,24.94296970132448
688007,O01,Branch,1,11.825,ALAPPUZHA,KERALA,9.5138889,76.3243333,0.0,24.497417102089756,Kottayam Helipad,18962.0,2.65,7155.471698113208,9189.0,9773.0,11461.0,33498527.0,6.4875533780933115
688524,O14,Branch,1,53.72,ALAPPUZHA,KERALA,9.70422,76.32571,1.0,26.03047234169707,Kottayam Helipad,108654.0,55.26,1966.2323561346363,53176.0,55478.0,11461.0,33498527.0,37.174276170411915
689101,O11,Branch,1,17.56,PATHANAMTHITTA,KERALA,9.3689444,76.5789722,1.0,25.195586891224547,Kottayam Helipad,28463.0,9.54,2983.5429769392035,13272.0,15191.0,11461.0,33498527.0,9.73817275607372
691002,O08,Branch,1,22.49,KOLLAM,KERALA,8.89,76.59,1.0,53.74342933989688,Akkulam Helipad,14575.0,2.3,6336.956521739131,6936.0,7639.0,11461.0,33498527.0,4.986609560474107
695002,O05,Branch,1,36.47,THIRUVANANTHAPURAM,KERALA,8.4831389,76.9691389,0.0,5.546262687529283,Trivandrum International Airport (TRV/VOTV),41456.0,6.29,6590.779014308426,20148.0,21308.0,11461.0,33498527.0,14.183525621887792
695316,O90,Branch,1,22.22,THIRUVANANTHAPURAM,KERALA,8.61008,76.854259,0.0,11.356556179793452,Akkulam Helipad,26010.0,9.72,2675.9259259259256,12641.0,13369.0,11461.0,33498527.0,8.898916958348646
700004,K04,Branch,1,37.06,KOLKATA,WEST BENGAL,22.5977222,88.3717777,1.0,9.881667782238106,Calcutta International Airport (CCU/VECC),76459.0,1.82,42010.43956043956,39829.0,36630.0,17009.0,98680325.0,13.178829021894687
700014,K01,Branch,1,222.72,KOLKATA,WEST BENGAL,22.3338296,88.2152762,1.0,20.58025782636251,Behala Airport (VEBA),165412.0,3.89,42522.36503856041,86167.0,79245.0,17009.0,98680325.0,28.51118202134012
700016,K88,Branch,1,91.96,KOLKATA,WEST BENGAL,22.552,88.3539167,0.0,8.174045073320132,Behala Airport (VEBA),105207.0,1.59,66167.92452830188,54805.0,50402.0,17009.0,98680325.0,18.1339680731696
700026,K39,Branch,1,108.21,KOLKATA,WEST BENGAL,22.5215278,88.3470278,0.0,5.832258754983543,Behala Airport (VEBA),69018.0,1.38,50013.04347826087,35953.0,33065.0,17009.0,98680325.0,11.896263637153607
700084,K75,Branch,1,32.27,24 PARAGANAS SOUTH,WEST BENGAL,22.3421,88.215,0.0,19.748320373328735,Behala Airport (VEBA),96426.0,4.43,21766.5914221219,50231.0,46195.0,17009.0,98680325.0,16.620434053090115
700091,K68,Branch,1,47.25,24 PARAGANAS NORTH,WEST BENGAL,22.5910577,88.4128297,1.0,7.78942452912277,Calcutta International Airport (CCU/VECC),181785.0,5.86,31021.33105802048,94695.0,87090.0,17009.0,98680325.0,31.333308488799567
700105,K26,Branch,1,32.03,KOLKATA,WEST BENGAL,22.5511633,88.3933149,1.0,11.510563458193362,Behala Airport (VEBA),97490.0,40.05,2434.207240948814,50592.0,46898.0,17009.0,98680325.0,16.80383004413494
700109,K06,Branch,1,18.93,24 PARAGANAS NORTH,WEST BENGAL,22.68,88.39,1.0,6.473432885191104,Calcutta International Airport (CCU/VECC),71904.0,3.69,19486.17886178862,37457.0,34447.0,17009.0,98680325.0,12.39370802639736
700136,K16,Hub,0,35.285714285714285,24 PARAGANAS NORTH,WEST BENGAL,22.6371124,88.4541249,0.0,2.0273695625307138,Calcutta International Airport (CCU/VECC),203602.0,7.4,27513.783783783783,106054.0,97548.0,17009.0,98680325.0,35.09378812848458
700143,K07,Branch,1,24.15,24 PARAGANAS SOUTH,WEST BENGAL,22.3057,88.1727,0.0,25.325081573431888,Behala Airport (VEBA),35627.0,3.57,9979.551820728291,18559.0,17068.0,17009.0,98680325.0,6.140835500896456
700145,K130,Branch,1,23.15,24 PARAGANAS SOUTH,WEST BENGAL,22.756,88.507,0.0,12.945096875439951,Calcutta International Airport (CCU/VECC),106134.0,31.66,3352.305748578648,54237.0,51897.0,17009.0,98680325.0,18.293750106720868
711106,K08,Branch,1,53.6,HOWRAH,WEST BENGAL,22.5941944,88.3457777,1.0,11.35665812079125,Behala Airport (VEBA),148820.0,6.24,23849.358974358973,77524.0,71296.0,17009.0,98680325.0,25.651307694821636
711409,K95,Hub,0,25.47,HOWRAH,WEST BENGAL,22.62088,88.27653,0.0,13.0863569214003,Behala Airport (VEBA),151959.0,32.04,4742.790262172285,77515.0,74444.0,17009.0,98680325.0,26.192360341334503
711409,K72,Branch,1,24.26,HOWRAH,WEST BENGAL,22.62088,88.27653,0.0,13.0863569214003,Behala Airport (VEBA),151959.0,32.04,4742.790262172285,77515.0,74444.0,17009.0,98680325.0,26.192360341334503
712203,K81,Branch,1,21.22,HOOGHLY,WEST BENGAL,22.88825,88.40225,1.0,7.05538431910689,Kanchrapara Airfield,15980.0,4.21,3795.724465558195,8187.0,7793.0,17009.0,98680325.0,2.7543871587370634
713104,K45,Branch,1,26.05,PURBA BARDHAMAN,WEST BENGAL,23.2382,87.8605,0.0,26.82890812579364,Guskhara Airfield,10593.0,5.46,1940.10989010989,5513.0,5080.0,17009.0,98680325.0,1.8258587717460395
713201,K14,Branch,1,19.0,PASCHIM BARDHAMAN,WEST BENGAL,23.479919,87.3202429,0.0,10.956774083332602,Panagarh AFS (VEPH),29422.0,12.62,2331.378763866878,15327.0,14095.0,17009.0,98680325.0,5.071312827557064
713305,K22,Branch,1,27.34,PASCHIM BARDHAMAN,WEST BENGAL,23.8371222,86.909973,0.0,23.827705275300406,Burnpur Airport,35779.0,8.99,3979.8665183537264,18615.0,17164.0,17009.0,98680325.0,6.167034928188572
721137,K32,Branch,1,26.965,MEDINIPUR EAST,WEST BENGAL,23.1207,87.8175,0.0,39.09836618448813,Guskhara Airfield,156838.0,57.46,2729.5161851722937,81205.0,75633.0,17009.0,98680325.0,27.03332748448082
721305,K40,Branch,1,33.3,MEDINIPUR WEST,WEST BENGAL,22.330409,87.318099,0.0,7.9005685318640335,Salua AFS,20297.0,38.66,525.012933264356,10318.0,9979.0,17009.0,98680325.0,3.4984853667638407
721657,K89,Branch,1,35.27,MEDINIPUR EAST,WEST BENGAL,22.9221,87.9839,0.0,41.4944125650202,Barrackpore AFS (VEPI),18522.0,22.33,829.4670846394985,9648.0,8874.0,17009.0,98680325.0,3.192538107267077
731204,K85,Branch,1,40.86,BIRBHUM,WEST BENGAL,23.747763,87.70125,1.0,32.12705786055612,Guskhara Airfield,143978.0,211.85,679.6223743214539,73150.0,70828.0,17009.0,98680325.0,24.81671804384511
732142,K23,Branch,1,27.92,MALDAH,WEST BENGAL,25.2886,88.38367,1.0,40.382949732665445,Malda Airport (LDA/VEMH),33560.0,75.61,443.8566327205396,17195.0,16365.0,17009.0,98680325.0,5.784557762654308
734001,K15,Branch,1,22.825000000000003,DARJEELING,WEST BENGAL,26.7375278,88.4138333,1.0,5.60449534326834,Sevoke Road Heliport,71536.0,20.06,3566.1016949152545,37128.0,34408.0,17009.0,98680325.0,12.330277834005916
734010,K66,Hub,0,14.93,DARJEELING,WEST BENGAL,26.7083868,88.4268691,0.0,7.763194106049361,Sevoke Road Heliport,37799.0,46.59,811.3114402232238,19341.0,18458.0,17009.0,98680325.0,6.515211527728551
734010,K129,Branch,1,15.44,DARJEELING,WEST BENGAL,26.7083868,88.4268691,0.0,7.763194106049361,Sevoke Road Heliport,37799.0,46.59,811.3114402232238,19341.0,18458.0,17009.0,98680325.0,6.515211527728551
734101,K84,Branch,1,22.67,DARJEELING,WEST BENGAL,26.52202,88.717468,1.0,38.496330633859664,Sevoke Road Heliport,131255.0,33.55,3912.220566318927,66904.0,64351.0,17009.0,98680325.0,22.623722560702955
736101,K79,Branch,1,14.82,COOCHBEHAR,WEST BENGAL,26.3216111,89.4385556,1.0,3.0211349929124105,Cooch Behar Airport (COH/VECO),67596.0,22.47,3008.2777036048064,35059.0,32537.0,17009.0,98680325.0,11.651161100249722
736121,K104,Branch,1,13.42,Alipurduar,WEST BENGAL,26.54,89.45,1.0,19.352159216197936,Hashimara AFS,64605.0,155.23,416.18888101526767,33261.0,31344.0,17009.0,98680325.0,11.13561842241602
737101,K51,Branch,1,50.0,EAST DISTRICT,SIKKIM,27.33225,88.6140278,1.0,2.607268711475635,Gangtok Helipad,22963.0,18.29,1255.494805904866,12371.0,10592.0,489.0,644273.0,17.42880269699336
737132,K82,Branch,1,35.27,Pakyong,SIKKIM,27.19,88.53,1.0,7.432449012843781,Pakyong Airport (PYG/VEPY),30028.0,75.2,399.30851063829783,15721.0,14307.0,489.0,644273.0,22.79110252951777
741102,K03,Branch,1,19.29,NADIA,WEST BENGAL,23.36,88.49,1.0,15.236151335258509,Dhubulia Airstrip,180894.0,57.53,3144.342082391795,93461.0,87433.0,17009.0,98680325.0,31.179731582764852
741402,K54,Branch,1,19.92,NADIA,WEST BENGAL,23.240991,88.496029,0.0,28.346675499464855,Dhubulia Airstrip,59243.0,74.41,796.1698696411773,30516.0,28727.0,17009.0,98680325.0,10.211399151755936
742101,K37,Branch,1,21.44,MURSHIDABAD,WEST BENGAL,23.0004211,88.0003858,1.0,44.03787902311917,Barrackpore AFS (VEPI),137864.0,9.37,14713.340448239062,71442.0,66422.0,17009.0,98680325.0,23.762880553950342
751003,W21,Branch,1,39.54,KHORDHA,ODISHA,20.3283437,85.7648864,1.0,10.843670498280323,Biju Patnaik Airport (BBI/VEBS),45515.0,6.69,6803.437967115096,24062.0,21453.0,8535.0,42437086.0,9.154033926834655
751010,W52,Branch,1,29.96,KHORDHA,ODISHA,21.3025,85.8560556,1.0,83.77749883224824,Charbatia AFS,57842.0,14.32,4039.245810055866,30352.0,27490.0,8535.0,42437086.0,11.63325563871186
752001,W15,Branch,1,22.795,PURI,ODISHA,19.8005,85.8262222,1.0,49.36726771345955,Biju Patnaik Airport (BBI/VEBS),181205.0,18.02,10055.771365149834,93547.0,87658.0,8535.0,42437086.0,36.44417703421012
752050,W40,Branch,1,13.21,KHORDHA,ODISHA,20.1756425,85.6669556,1.0,17.499237031426414,Biju Patnaik Airport (BBI/VEBS),108295.0,127.79,847.4450269974176,55358.0,52937.0,8535.0,42437086.0,21.780426323334265
753011,W10,Hub,0,27.21,CUTTACK,ODISHA,20.412941,85.8771143,0.0,15.225943240862351,Charbatia AFS,16404.0,30.72,533.984375,8362.0,8042.0,8535.0,42437086.0,3.2991930690057276
754021,W02,Branch,1,18.88,CUTTACK,ODISHA,20.4951913,85.9219611,0.0,7.098944312660077,Charbatia AFS,9033.0,12.95,697.5289575289576,4660.0,4373.0,8535.0,42437086.0,1.8167282975084575
754145,W44,Branch,1,23.43,JAGATSINGHAPUR,ODISHA,20.2689,86.649211,0.0,85.41369633247764,Charbatia AFS,42014.0,31.11,1350.4982320797171,22149.0,19865.0,8535.0,42437086.0,8.449908412655855
755019,W05,Branch,1,12.22,JAJAPUR,ODISHA,21.1309433,85.9950295,1.0,65.62245417156635,Charbatia AFS,120565.0,145.93,826.1837867470705,61634.0,58931.0,8535.0,42437086.0,24.248184123669567
756019,W06,Branch,1,28.85,BALESHWAR,ODISHA,21.4941808,86.8299502,1.0,41.20628746164306,Rasgovindpur Airstrip,65500.0,144.46,453.41270940052607,33358.0,32142.0,8535.0,42437086.0,13.173442210428869
759122,W09,Branch,1,19.8,DHENKANAL,ODISHA,20.840951,85.096636,1.0,10.325142088736902,Angul Airport (JSPL),43302.0,12.09,3581.637717121588,22654.0,20648.0,8535.0,42437086.0,8.70895258925177
760008,W04,Branch,1,28.0,GANJAM,ODISHA,19.3029433,84.8194683,1.0,6.059629032766732,Rangeilunda Airfield,29727.0,30.69,968.6217008797654,14884.0,14843.0,8535.0,42437086.0,5.978731550983496
761029,W54,Branch,1,21.0,GANJAM,ODISHA,19.6802366,85.0937291,1.0,10.97219940318497,INS Chilika,94886.0,170.72,555.7989690721649,48810.0,46076.0,8535.0,42437086.0,19.083591413416084
764001,W22,Branch,1,21.59,KORAPUT,ODISHA,18.866704,82.5721042,1.0,2.580531282390775,Jeypore Airport (PYB/VEJP),48101.0,19.79,2430.570995452249,23885.0,24216.0,8535.0,42437086.0,9.674133492577695
765001,W08,Branch,1,10.24,RAYAGADA,ODISHA,19.6654,83.15824,1.0,48.110579378785935,Utkela Airport (VEUK),32644.0,14.51,2249.7587870434186,16003.0,16641.0,8535.0,42437086.0,6.565402252171603
767001,W23,Branch,1,16.54,BALANGIR,ODISHA,20.72209,83.48772,1.0,23.75499291880125,Nuagaon Airport,83670.0,40.27,2077.725353861435,42621.0,41049.0,8535.0,42437086.0,16.827815415978375
768004,W07,Branch,1,19.13,SAMBALPUR,ODISHA,21.4933248,83.9868737,1.0,9.854388974691538,Hirakud Airport (VEHK),6277.0,7.84,800.6377551020408,3200.0,3077.0,8535.0,42437086.0,1.2624381183948397
768201,W12,Branch,1,22.55,JHARSUGUDA,ODISHA,21.85647222,84.01344444,1.0,7.39934965887793,Jharsuguda Airport (VEJH),33498.0,26.11,1282.9567215626198,17357.0,16141.0,8535.0,42437086.0,6.737159804044981
769004,W03,Branch,1,13.0,SUNDARGARH,ODISHA,22.235353,84.7909808,0.0,3.397452903855448,Rourkela Airport (RRK/VERK),49663.0,13.38,3711.7339312406575,26219.0,23444.0,8535.0,42437086.0,9.988284893076775
800001,T32,Branch,1,66.23,PATNA,BIHAR,25.4121565,85.1245655,1.0,20.28071801303723,Patna Airport (PAT/VEPT),377374.0,21.55,17511.55452436195,200222.0,177152.0,8544.0,122485421.0,26.32381412968324
800009,T01,Hub,0,27.56,PATNA,BIHAR,25.5521,85.2075,1.0,12.52009424129074,Patna Airport (PAT/VEPT),88009.0,16.97,5186.152032999411,46696.0,41313.0,8544.0,122485421.0,6.139088961452808
812001,T06,Branch,1,18.19,BHAGALPUR,BIHAR,25.24218,86.98144,1.0,2.9600397686255726,Bhagalpur Airport,25349.0,6.81,3722.3201174743026,13443.0,11906.0,8544.0,122485421.0,1.7682255915175409
814101,T86,Branch,1,11.71,DUMKA,JHARKHAND,24.244502,87.241744,1.0,3.1988196782189084,Sido Kanhu Airfield,187018.0,482.77,387.38529734656254,94554.0,92464.0,4610.0,36380707.0,23.698082063111087
814133,T87,Branch,1,11.71,GODDA,JHARKHAND,24.8738284,87.2126263,1.0,46.48779088524175,Bhagalpur Airport,347694.0,427.27,813.7571090879304,180046.0,167648.0,4610.0,36380707.0,44.05822404715774
821109,T88,Branch,1,12.25,KAIMUR (BHABUA),BIHAR,25.181153,83.669417,1.0,68.71601965926612,BHU Airfield,363788.0,428.75,848.4851311953353,190234.0,173554.0,8544.0,122485421.0,25.376119432205737
823001,T07,Branch,1,40.0,GAYA,BIHAR,24.7524663,84.9895549,1.0,3.9779279633553934,Gaya Airport (GAY/VEGY),341675.0,72.3,4725.795297372061,178900.0,162775.0,8544.0,122485421.0,23.83362179895679
826001,T04,Branch,1,20.67,DHANBAD,JHARKHAND,23.8106944,86.4322222,1.0,2.6853670046784877,Dhanbad Airport (DBD/VEDB),262270.0,25.2,10407.539682539682,138590.0,123680.0,4610.0,36380707.0,33.23367794913936
834001,T14,Branch,1,40.29,RANCHI,JHARKHAND,23.3608611,85.3198056,1.0,5.180913582554612,Ranchi Airport (IXR/VERC),396497.0,36.28,10928.803748621827,205895.0,190602.0,4610.0,36380707.0,50.2423212940859
834010,T02,Hub,0,21.06,RANCHI,JHARKHAND,23.32146,85.364005,0.0,4.3925208702122,Ranchi Airport (IXR/VERC),141654.0,450.35,314.54202287110024,71790.0,69864.0,4610.0,36380707.0,17.949759470039986
842002,T05,Branch,1,29.42,MUZAFFARPUR,BIHAR,26.120888,85.36472,1.0,5.255897600185454,Muzzafarpur Airport (MZU/VEMZ),151334.0,21.02,7199.524262607041,79950.0,71384.0,8544.0,122485421.0,10.556339566322755
845401,T36,Branch,1,25.89,PURBI CHAMPARAN,BIHAR,26.5656,85.13756,1.0,52.68125379383276,Muzzafarpur Airport (MZU/VEMZ),277607.0,188.01,1476.554438593692,147856.0,129751.0,8544.0,122485421.0,19.36454305039291
846004,T26,Branch,1,32.87,DARBHANGA,BIHAR,26.1561667,85.8928889,1.0,4.80015081748794,Darbhanga AFS,47077.0,3.95,11918.227848101264,24806.0,22271.0,8544.0,122485421.0,3.283867457172719
854301,T13,Branch,1,15.31,PURNIA,BIHAR,25.771435,87.471035,1.0,6.263096817651022,Chunapur AFS (PUI/VEPU),100331.0,25.1,3997.250996015936,52359.0,47972.0,8544.0,122485421.0,6.998613034934174
