pincode,district,statename,latitude,longitude,urban,nearest_airport_km,nearest_airport_name
795102,CHANDEL,MANIPUR,24.131920999999998,94.025677000000002,0,38.96389275836968,Kakching Helipad
795101,CHANDEL,MANIPUR,24.0473,94.129400000000004,1,49.9217371582825,Kakching Helipad
795127,CHANDEL,MANIPUR,24.453810000000001,94.078772999999998,0,8.028538993947855,Kakching Helipad
795128,CHURACHANDPUR,MANIPUR,24.483777,93.535516000000001,0,22.49214380023021,STC BSF Helipad
441217,GADCHIROLI,MAHARASHTRA,21.684266000000001,79.076593000000003,0,38.93261043117113,Thuniabhand Airport
442916,CHANDRAPUR,MAHARASHTRA,20.243393399999999,79.835276699999994,1,69.69993494392595,Chanda Airport
442907,CHANDRAPUR,MAHARASHTRA,18.5559777,73.0532909,1,34.69648210789133,Aamby Valley Airport
442918,GADCHIROLI,MAHARASHTRA,19.8878233,79.6417893,1,45.40972402449232,Chanda Airport
441104,NAGPUR,MAHARASHTRA,21.145726,79.162308999999993,1,13.323762660362835,Nagpur International Airport (NAG/VANP)
441108,NAGPUR,MAHARASHTRA,21.0494860,79.0433180,0,4.800172541788072,Nagpur International Airport (NAG/VANP)
440023,NAGPUR,MAHARASHTRA,21.1401910,78.7688730,1,29.356003506817228,Nagpur International Airport (NAG/VANP)
441903,BHANDARA,MAHARASHTRA,21.0398140,79.9290640,1,65.77722841794979,Gondia Airport
441906,BHANDARA,MAHARASHTRA,20.9834180,79.6291560,0,61.600371305783774,Nagpur International Airport (NAG/VANP)
441905,BHANDARA,MAHARASHTRA,21.1755490,79.6410320,0,62.27557091855293,Nagpur International Airport (NAG/VANP)
441805,BHANDARA,MAHARASHTRA,20.8585221,79.8617950,1,86.52394468490692,Gondia Airport
441908,BHANDARA,MAHARASHTRA,21.2647400,79.7259660,0,65.26920555855109,Gondia Airport
441803,BHANDARA,MAHARASHTRA,20.6871550,79.9230480,1,100.77959103522073,Gondia Airport
441804,BHANDARA,MAHARASHTRA,21.1885280,79.6361750,1,62.006952619477126,Nagpur International Airport (NAG/VANP)
441909,BHANDARA,MAHARASHTRA,21.3399560,79.6558240,1,68.82569499572188,Nagpur International Airport (NAG/VANP)
441924,BHANDARA,MAHARASHTRA,21.1422590,79.6740660,1,65.25552229458822,Nagpur International Airport (NAG/VANP)
441910,BHANDARA,MAHARASHTRA,20.793880000000001,79.636837,1,69.6543559083051,Nagpur International Airport (NAG/VANP)
441809,BHANDARA,MAHARASHTRA,20.9413430,79.9332610,0,74.82945879038976,Gondia Airport
441802,BHANDARA,MAHARASHTRA,21.123939,79.980813999999995,1,55.03643337589572,Gondia Airport
441915,BHANDARA,MAHARASHTRA,21.4601660,79.8380780,0,47.3706469923202,Gondia Airport
441912,BHANDARA,MAHARASHTRA,21.3870490,79.7988550,1,53.17012260238243,Gondia Airport
441902,GONDIA,MAHARASHTRA,21.2480110,80.4409970,1,34.640887903987874,Gondia Airport
441701,GONDIA,MAHARASHTRA,20.877030000000001,79.992000000000004,1,78.5334546814706,Gondia Airport
441901,GONDIA,MAHARASHTRA,21.359999999999999,80.370000000000005,1,20.233778242985306,Gondia Airport
441601,GONDIA,MAHARASHTRA,21.484894000000001,80.251647000000006,1,6.09642621658777,Gondia Airport
441614,GONDIA,MAHARASHTRA,21.4029560,80.2627970,0,13.99851389487542,Gondia Airport
441801,GONDIA,MAHARASHTRA,21.2943060,80.2711590,1,25.862162503322477,Gondia Airport
441702,GONDIA,MAHARASHTRA,20.8088060,80.1491380,1,81.10412809040746,Gondia Airport
441807,GONDIA,MAHARASHTRA,21.262022999999999,80.273945999999995,1,29.424408863248395,Gondia Airport
441916,GONDIA,MAHARASHTRA,21.3610890,80.4576840,1,25.235585059039003,Gondia Airport
441806,GONDIA,MAHARASHTRA,20.9210980,80.2432840,1,67.46118470196657,Gondia Airport
441911,GONDIA,MAHARASHTRA,21.293648999999998,79.910874000000007,1,47.034803839552204,Gondia Airport
441301,NAGPUR,MAHARASHTRA,17.5109780,74.5521870,0,48.73348021637923,Karad Airport
441501,NAGPUR,MAHARASHTRA,40.4245150,3.7155550,1,6114.740482401965,Sheeri Police Helipad
441401,NAGPUR,MAHARASHTRA,21.1277080,79.0831290,1,5.403404961089464,Nagpur International Airport (NAG/VANP)
441302,NAGPUR,MAHARASHTRA,21.8960250,78.9259950,1,11.774440348439711,Thuniabhand Airport
441101,NAGPUR,MAHARASHTRA,20.9199270,78.9500370,1,21.679756795479037,Nagpur International Airport (NAG/VANP)
441103,NAGPUR,MAHARASHTRA,21.5850030,78.7617890,0,49.023749303048234,Thuniabhand Airport
441111,NAGPUR,MAHARASHTRA,21.2767990,79.0620340,0,20.550467809249838,Nagpur International Airport (NAG/VANP)
441202,NAGPUR,MAHARASHTRA,26.069561,73.827202999999997,1,73.34484437229266,Salwas AFS
441210,NAGPUR,MAHARASHTRA,21.4953840,80.2293430,0,7.18569019200848,Gondia Airport
441502,NAGPUR,MAHARASHTRA,41.1000070,84.2236270,1,838.7709052900358,Daulat Beg Oldi Advanced Landing Ground
441305,NAGPUR,MAHARASHTRA,21.3618220,78.4531700,0,68.47048392136452,Nagpur International Airport (NAG/VANP)
441105,NAGPUR,MAHARASHTRA,21.316934,79.094457000000006,1,25.43162695720192,Nagpur International Airport (NAG/VANP)
441113,NAGPUR,MAHARASHTRA,21.3547620,78.9896220,0,29.76710169052269,Nagpur International Airport (NAG/VANP)
441106,NAGPUR,MAHARASHTRA,34.2060720,108.8603230,1,1312.2418796741435,Walong Advanced Landing Ground
441107,NAGPUR,MAHARASHTRA,21.3330640,78.9394310,0,28.98951011079468,Nagpur International Airport (NAG/VANP)
441306,NAGPUR,MAHARASHTRA,19.6220400,81.6555610,0,72.86485182771419,Jagdalpur Airport (JGB)
441204,NAGPUR,MAHARASHTRA,20.9824980,79.1389780,0,15.501297772501063,Nagpur International Airport (NAG/VANP)
441203,NAGPUR,MAHARASHTRA,20.9321210,79.3359940,1,34.87824559846907,Nagpur International Airport (NAG/VANP)
442201,WARDHA,MAHARASHTRA,20.9487000,78.2172600,1,54.01734353200468,Amravati Airstrip
442202,WARDHA,MAHARASHTRA,21.2005500,78.1524000,1,62.352963501578486,Amravati Airstrip
442101,WARDHA,MAHARASHTRA,20.7680494,78.8803710,1,40.02341793957402,Nagpur International Airport (NAG/VANP)
442301,WARDHA,MAHARASHTRA,20.5544460,78.8361880,1,63.72266533451577,Nagpur International Airport (NAG/VANP)
442203,WARDHA,MAHARASHTRA,20.5544510,78.8361830,1,63.72232207729023,Nagpur International Airport (NAG/VANP)
442106,WARDHA,MAHARASHTRA,20.5499499,74.5287370,0,47.14468588336138,Dhulia Airport
442306,WARDHA,MAHARASHTRA,20.5400409,78.3493763,0,72.38185788870695,Amravati Airstrip
442302,WARDHA,MAHARASHTRA,20.6470590,78.4864790,1,76.47008215592572,Nagpur International Airport (NAG/VANP)
442305,WARDHA,MAHARASHTRA,20.6398300,78.6125340,1,67.62752397077986,Nagpur International Airport (NAG/VANP)
442104,WARDHA,MAHARASHTRA,20.8417500,78.6863500,1,46.70606623727399,Nagpur International Airport (NAG/VANP)
442102,WARDHA,MAHARASHTRA,20.7284500,78.7100000,0,53.53172106155716,Nagpur International Airport (NAG/VANP)
442307,WARDHA,MAHARASHTRA,20.7453190,78.6021946,0,60.22403501960265,Nagpur International Airport (NAG/VANP)
445109,YAVATMAL,MAHARASHTRA,20.1666388,78.1498055,0,84.82272788212363,Amravati Airstrip
445101,YAVATMAL,MAHARASHTRA,20.6456388,78.14725,1,48.38761646626653,Amravati Airstrip
445201,YAVATMAL,MAHARASHTRA,20.3475833,77.8628611,0,53.944060069178825,Amravati Airstrip
445202,YAVATMAL,MAHARASHTRA,20.3126666,77.7687222,1,55.92407374134644,Amravati Airstrip
445207,YAVATMAL,MAHARASHTRA,20.3850278,78.1190000,1,63.333988308840865,Amravati Airstrip
445203,YAVATMAL,MAHARASHTRA,20.1051666,77.7135833,1,78.7475549876482,Amravati Airstrip
445230,YAVATMAL,MAHARASHTRA,19.72275,77.8761944,0,83.40127938065866,Nanded Airport (NDC/VAND)
445301,YAVATMAL,MAHARASHTRA,20.1406944,78.3125833,1,96.41216865725333,Chanda Airport
445001,YAVATMAL,MAHARASHTRA,20.4131111,78.1337777,1,62.08012709272493,Amravati Airstrip
445209,YAVATMAL,MAHARASHTRA,19.79605857,77.441243700000001,0,69.4100952549603,Nanded Airport (NDC/VAND)
445105,YAVATMAL,MAHARASHTRA,20.3850278,78.1190000,0,63.333988308840865,Amravati Airstrip
445401,YAVATMAL,MAHARASHTRA,20.3850278,78.1190000,1,63.333988308840865,Amravati Airstrip
445210,YAVATMAL,MAHARASHTRA,19.7514,75.7138,0,35.269850649249506,Aurangabad Airport (IXU/VAAU)
445205,YAVATMAL,MAHARASHTRA,20.3850278,78.1190000,1,63.333988308840865,Amravati Airstrip
445110,YAVATMAL,MAHARASHTRA,20.2164166,78.9078888,0,41.0736334096283,Chanda Airport
445303,YAVATMAL,MAHARASHTRA,20.0986944,78.8323333,1,42.36512747686634,Chanda Airport
445323,YAVATMAL,MAHARASHTRA,19.7514,75.7138,0,35.269850649249506,Aurangabad Airport (IXU/VAAU)
445102,YAVATMAL,MAHARASHTRA,20.4902222,77.8693888,1,39.234973231270764,Amravati Airstrip
445302,YAVATMAL,MAHARASHTRA,20.0231944,78.5459444,1,70.75994287570559,Chanda Airport
445306,YAVATMAL,MAHARASHTRA,19.9908,78.3394,0,92.27982535435382,Chanda Airport
445204,YAVATMAL,MAHARASHTRA,19.9088611,77.5718055,1,84.90136803754156,Nanded Airport (NDC/VAND)
445402,YAVATMAL,MAHARASHTRA,20.4195555,78.5156944,1,87.58835848366154,Chanda Airport
445106,YAVATMAL,MAHARASHTRA,19.9563055,78.1132222,0,103.82476447445514,Amravati Airstrip
445307,YAVATMAL,MAHARASHTRA,19.8726944,79.0538333,0,22.246785873973348,Chanda Airport
445215,YAVATMAL,MAHARASHTRA,19.8983333,77.5514444,0,83.15485327137274,Nanded Airport (NDC/VAND)
445206,YAVATMAL,MAHARASHTRA,19.6008611,77.6906388,1,60.34229837077696,Nanded Airport (NDC/VAND)
445304,YAVATMAL,MAHARASHTRA,20.0558333,78.9524166,1,29.023893654847882,Chanda Airport
445002,YAVATMAL,MAHARASHTRA,20.3941666,78.1291666,1,63.28344682345214,Amravati Airstrip
445324,YAVATMAL,MAHARASHTRA,19.897243,78.717781000000002,1,53.85752649037757,Chanda Airport
414002,AHMEDNAGAR,MAHARASHTRA,19.0600000,74.7800000,0,94.75138432389151,Baramati Airport
414005,AHMEDNAGAR,MAHARASHTRA,19.0800000,74.7300000,0,95.98187879395094,Baramati Airport
414305,AHMEDNAGAR,MAHARASHTRA,19.0400000,74.2400000,0,61.04376838638171,Lohegaon AFS (PNQ/VAPO)
414503,AHMEDNAGAR,MAHARASHTRA,19.3200000,75.5500000,0,62.408141158333144,Aurangabad Airport (IXU/VAAU)
414607,AHMEDNAGAR,MAHARASHTRA,19.2500000,74.5100000,0,96.78794144715947,Lohegaon AFS (PNQ/VAPO)
414103,AHMEDNAGAR,MAHARASHTRA,19.0700000,74.6800000,0,94.2130602316917,Baramati Airport
413201,AHMEDNAGAR,MAHARASHTRA,18.7400000,75.3100000,1,93.90932089027645,Osmanabad Airport
414303,AHMEDNAGAR,MAHARASHTRA,19.0200000,74.4500000,0,74.06437009642433,Lohegaon AFS (PNQ/VAPO)
414402,AHMEDNAGAR,MAHARASHTRA,18.5600000,75.8000000,1,41.23511189851933,Osmanabad Airport
414701,AHMEDNAGAR,MAHARASHTRA,18.5700000,74.6000000,0,38.15834347362654,Baramati Airport
414113,AHMEDNAGAR,MAHARASHTRA,19.2100000,75.3900000,0,72.58183985552408,Aurangabad Airport (IXU/VAAU)
414101,AHMEDNAGAR,MAHARASHTRA,18.9000000,74.9000000,0,81.62786381856941,Baramati Airport
414401,AHMEDNAGAR,MAHARASHTRA,18.8500000,75.0900000,0,87.0006024480259,Baramati Airport
413205,AHMEDNAGAR,MAHARASHTRA,18.4900000,75.2200000,0,72.55644348820245,Baramati Airport
414306,AHMEDNAGAR,MAHARASHTRA,18.9200000,74.2300000,0,49.775829310257315,Lohegaon AFS (PNQ/VAPO)
414302,AHMEDNAGAR,MAHARASHTRA,18.8100000,74.2900000,1,46.5108840220262,Lohegaon AFS (PNQ/VAPO)
414102,AHMEDNAGAR,MAHARASHTRA,19.1400000,75.1600000,1,84.14658810470686,Aurangabad Airport (IXU/VAAU)
414403,AHMEDNAGAR,MAHARASHTRA,18.3500000,75.0100000,0,46.32175097970404,Baramati Airport
414502,AHMEDNAGAR,MAHARASHTRA,19.2000000,75.1800000,1,77.15210044249935,Aurangabad Airport (IXU/VAAU)
413701,AHMEDNAGAR,MAHARASHTRA,18.5100000,74.6000000,1,31.489249319782733,Baramati Airport
413726,AHMEDNAGAR,MAHARASHTRA,18.4300000,74.5200000,0,23.784601593536948,Baramati Airport
414105,AHMEDNAGAR,MAHARASHTRA,19.4200000,74.7600000,0,82.9986235753189,Aurangabad Airport (IXU/VAAU)
414301,AHMEDNAGAR,MAHARASHTRA,18.9200000,74.4500000,0,67.29901464515821,Lohegaon AFS (PNQ/VAPO)
414304,AHMEDNAGAR,MAHARASHTRA,19.1500000,74.3800000,0,79.56374749756942,Lohegaon AFS (PNQ/VAPO)
414106,AHMEDNAGAR,MAHARASHTRA,19.1800000,75.0800000,0,82.91048890681452,Aurangabad Airport (IXU/VAAU)
414602,AHMEDNAGAR,MAHARASHTRA,19.4316666,74.9059166,0,70.38282772260337,Aurangabad Airport (IXU/VAAU)
413704,AHMEDNAGAR,MAHARASHTRA,19.3100000,74.7500000,0,91.57938780343633,Aurangabad Airport (IXU/VAAU)
413703,AHMEDNAGAR,MAHARASHTRA,18.8300000,74.6200000,0,67.12723050243464,Baramati Airport
414505,AHMEDNAGAR,MAHARASHTRA,19.1800000,73.1100000,0,3.0661128824896076,Kalyan airstrip
413304,SOLAPUR,MAHARASHTRA,17.5937810,75.4614720,1,50.30899110069528,Solapur Airport (SSE/VASL)
413101,SOLAPUR,MAHARASHTRA,17.9209480,74.9267230,1,49.17713369168188,Baramati Airport
413212,SOLAPUR,MAHARASHTRA,18.0482360,75.1323470,0,60.57358382984933,Baramati Airport
413315,SOLAPUR,MAHARASHTRA,17.7683860,75.1946250,0,79.94700172159202,Solapur Airport (SSE/VASL)
413322,SOLAPUR,MAHARASHTRA,17.3733440,75.4636030,0,57.43486214148328,Solapur Airport (SSE/VASL)
413309,SOLAPUR,MAHARASHTRA,17.2232080,74.5953890,0,46.95675861634516,Karad Airport
413202,SOLAPUR,MAHARASHTRA,18.2772140,75.1953930,0,64.08575626449672,Baramati Airport
413302,SOLAPUR,MAHARASHTRA,17.8611630,75.3470480,0,67.42919758874447,Solapur Airport (SSE/VASL)
413203,SOLAPUR,MAHARASHTRA,18.3518930,75.0976150,1,55.27908055284021,Baramati Airport
413206,SOLAPUR,MAHARASHTRA,18.2797410,74.9995890,0,43.56163711980926,Baramati Airport
413317,SOLAPUR,MAHARASHTRA,17.5217000,75.2794360,0,70.469911954527,Solapur Airport (SSE/VASL)
413208,SOLAPUR,MAHARASHTRA,18.1011080,75.4312830,1,69.14491508312409,Osmanabad Airport
413209,SOLAPUR,MAHARASHTRA,17.9862410,75.4661880,1,63.62398689800597,Solapur Airport (SSE/VASL)
413250,SOLAPUR,MAHARASHTRA,17.6997750,75.0873960,0,78.70717699337342,Baramati Airport
413306,SOLAPUR,MAHARASHTRA,17.4459960,75.1893550,0,81.58692022328687,Solapur Airport (SSE/VASL)
413107,SOLAPUR,MAHARASHTRA,17.7760460,74.8448650,1,56.88100122550531,Baramati Airport
413305,SOLAPUR,MAHARASHTRA,17.5271050,75.3587080,1,62.08944047600055,Solapur Airport (SSE/VASL)
413319,SOLAPUR,MAHARASHTRA,17.3495880,75.5524160,0,51.0195465328266,Solapur Airport (SSE/VASL)
413109,SOLAPUR,MAHARASHTRA,17.9093610,74.7479450,1,39.024176080908994,Baramati Airport
413310,SOLAPUR,MAHARASHTRA,17.7275340,74.9617920,0,67.99363533034705,Baramati Airport
413210,SOLAPUR,MAHARASHTRA,18.2590600,75.2642960,0,71.211005713454,Baramati Airport
413252,SOLAPUR,MAHARASHTRA,18.1618680,75.4228190,0,68.3637258908385,Osmanabad Airport
413111,SOLAPUR,MAHARASHTRA,17.5564140,73.9771260,0,15.62246110801393,Satara Sainik School Helipad
413307,SOLAPUR,MAHARASHTRA,17.4804750,75.1861840,1,81.04324189674732,Solapur Airport (SSE/VASL)
413112,SOLAPUR,MAHARASHTRA,17.8367410,75.1083350,1,69.83199968306626,Baramati Airport
413113,SOLAPUR,MAHARASHTRA,17.7708310,75.1211270,0,75.61224264587568,Baramati Airport
411047,PUNE,MAHARASHTRA,18.635523,73.958628,1,7.198205592408014,Lohegaon AFS (PNQ/VAPO)
411023,PUNE,MAHARASHTRA,18.4256530,73.7675930,1,5.41512163711946,Pune Air Base
412411,PUNE,MAHARASHTRA,19.1880630,74.0810480,0,69.44889396128627,Lohegaon AFS (PNQ/VAPO)
412401,PUNE,MAHARASHTRA,18.3677000,73.7739500,0,11.727168143382341,Pune Air Base
412405,PUNE,MAHARASHTRA,18.8744000,74.0109000,0,33.856558636840546,Lohegaon AFS (PNQ/VAPO)
413102,PUNE,MAHARASHTRA,18.1500090,74.5832910,1,8.591824218729727,Baramati Airport
413103,PUNE,MAHARASHTRA,18.4630646,74.5788799,0,26.285721065260038,Baramati Airport
413104,PUNE,MAHARASHTRA,18.1130720,75.0269550,0,47.78423303295824,Baramati Airport
413105,PUNE,MAHARASHTRA,18.1865780,74.7919250,0,21.709732893969676,Baramati Airport
413130,PUNE,MAHARASHTRA,18.2809680,74.6524570,0,8.856061761382678,Baramati Airport
412206,SATARA,MAHARASHTRA,18.1649050,73.8558740,1,35.199525137208106,Pune Air Base
410501,PUNE,MAHARASHTRA,18.7654590,73.9168400,1,20.34590671521079,Lohegaon AFS (PNQ/VAPO)
413801,PUNE,MAHARASHTRA,18.461410000000001,74.564850000000007,1,26.215293706868206,Baramati Airport
412101,PUNE,MAHARASHTRA,18.769351400000001,73.404158800000005,0,17.98080634644337,Aamby Valley Airport
410509,PUNE,MAHARASHTRA,19.1740500,73.6477340,0,52.26883823631832,Ozarde Maval Helipad
412408,PUNE,MAHARASHTRA,19.1008620,73.8272030,0,49.85707776440269,Ozarde Maval Helipad
411025,PUNE,MAHARASHTRA,18.399868999999999,73.786028000000002,1,8.165320550227634,Pune Air Base
410402,PUNE,MAHARASHTRA,18.732780000000002,73.376126999999997,0,13.69593800893414,Aamby Valley Airport
412303,PUNE,MAHARASHTRA,18.2732500,74.1510000,1,32.906824347648865,Hadapsar Airfield
410502,PUNE,MAHARASHTRA,19.2649150,73.7271910,1,62.46933294500678,Kalyan airstrip
412404,PUNE,MAHARASHTRA,19.0160500,74.0776000,0,51.00219248852319,Lohegaon AFS (PNQ/VAPO)
410405,PUNE,MAHARASHTRA,18.747626,73.484475000000003,0,13.301268495631133,Ozarde Maval Helipad
412205,PUNE,MAHARASHTRA,18.3807080,73.8720450,0,14.171001747925892,Pune Air Base
412216,PUNE,MAHARASHTRA,18.577179999999998,74.234449999999995,0,32.290845664013645,Hadapsar Airfield
410401,PUNE,MAHARASHTRA,18.619354999999999,73.369950000000003,1,1.3490683631712077,Aamby Valley Airport
410510,PUNE,MAHARASHTRA,18.8776140,74.0913150,0,37.47558398358479,Lohegaon AFS (PNQ/VAPO)
412219,PUNE,MAHARASHTRA,18.387632,74.428381000000002,0,24.766317010098597,Baramati Airport
413115,PUNE,MAHARASHTRA,17.9381500,75.1446500,1,66.76909636710732,Baramati Airport
412218,PUNE,MAHARASHTRA,18.849896999999999,74.259382000000002,0,46.537675576209466,Lohegaon AFS (PNQ/VAPO)
410503,PUNE,MAHARASHTRA,19.0342150,74.2211000,1,59.42271239316872,Lohegaon AFS (PNQ/VAPO)
412220,PUNE,MAHARASHTRA,18.577179999999998,74.234449999999995,0,32.290845664013645,Hadapsar Airfield
410504,PUNE,MAHARASHTRA,19.2022210,73.9701750,0,67.36420993056775,Ozarde Maval Helipad
412213,PUNE,MAHARASHTRA,18.2354500,73.8373500,0,27.11585004457034,Pune Air Base
412211,PUNE,MAHARASHTRA,18.825893399999998,74.379268699999997,0,55.47912799664095,Lohegaon AFS (PNQ/VAPO)
412102,PUNE,MAHARASHTRA,18.1511820,74.2120630,0,40.89024659794222,Baramati Airport
412409,PUNE,MAHARASHTRA,19.2632228,73.9470233,0,69.9334751158178,Vijay Nagar Airport
412403,PUNE,MAHARASHTRA,18.828685499999999,74.060027099999999,0,31.122389167436435,Lohegaon AFS (PNQ/VAPO)
413132,PUNE,MAHARASHTRA,18.2099400,74.9269300,0,35.54890497026456,Baramati Airport
412107,PUNE,MAHARASHTRA,18.4117500,73.5090500,0,11.768742372166265,Mulshi Helipad
412108,PUNE,MAHARASHTRA,18.543949999999999,73.59375,0,8.677125071161237,Mulshi Helipad
412308,PUNE,MAHARASHTRA,18.456310999999999,73.956383000000002,1,4.314993341802925,Hadapsar Airfield
412412,PUNE,MAHARASHTRA,18.3802500,74.3646000,0,29.343067152365556,Baramati Airport
412115,PUNE,MAHARASHTRA,18.549821999999999,73.662082999999996,0,15.034961021445149,Pune Air Base
412104,PUNE,MAHARASHTRA,18.3606360,74.2355400,0,34.30907558525512,Hadapsar Airfield
410505,PUNE,MAHARASHTRA,18.8405040,73.9071900,1,28.71768492589715,Lohegaon AFS (PNQ/VAPO)
412301,PUNE,MAHARASHTRA,18.3667990,73.9740940,1,14.389362368031028,Hadapsar Airfield
410516,PUNE,MAHARASHTRA,19.0758500,73.7806000,0,45.18688907833851,Ozarde Maval Helipad
410511,PUNE,MAHARASHTRA,19.1693560,73.9275320,0,61.82071375578881,Ozarde Maval Helipad
412210,PUNE,MAHARASHTRA,18.825896400000001,74.379265700000005,1,55.479014532964904,Lohegaon AFS (PNQ/VAPO)
412204,PUNE,MAHARASHTRA,18.3299000,74.4380000,0,19.785488055237604,Baramati Airport
412208,PUNE,MAHARASHTRA,18.657250000000001,74.137649999999994,0,24.449850351103482,Lohegaon AFS (PNQ/VAPO)
412202,PUNE,MAHARASHTRA,18.503460400000002,74.185635199999993,0,25.77417069833567,Hadapsar Airfield
412402,PUNE,MAHARASHTRA,18.8554850,73.8826410,0,30.60090275581778,Lohegaon AFS (PNQ/VAPO)
412103,PUNE,MAHARASHTRA,18.5093000,74.3245500,0,40.43638448196838,Hadapsar Airfield
412106,PUNE,MAHARASHTRA,18.924733400000001,73.480621999999997,1,27.52417878142811,Ozarde Maval Helipad
412305,PUNE,MAHARASHTRA,18.2354602,74.1181164,0,34.11824167225063,Hadapsar Airfield
412215,PUNE,MAHARASHTRA,18.496379999999998,74.434714,0,34.19148045226718,Baramati Airport
413114,PUNE,MAHARASHTRA,18.1130740,75.0269530,0,47.783970102665904,Baramati Airport
412214,PUNE,MAHARASHTRA,18.485367,74.226025000000007,0,30.01613765308539,Hadapsar Airfield
415510,SATARA,MAHARASHTRA,17.5175670,74.2936920,0,29.505693589556284,Karad Airport
415520,SATARA,MAHARASHTRA,17.4279890,73.9537170,0,26.835240639462867,Karad Airport
415508,SATARA,MAHARASHTRA,17.7972930,74.6771540,1,48.63915271932556,Baramati Airport
415112,SATARA,MAHARASHTRA,17.2445740,73.9283320,0,24.826415763863338,Karad Airport
415540,SATARA,MAHARASHTRA,17.5055430,74.5199620,0,45.50646910898438,Karad Airport
415507,SATARA,MAHARASHTRA,17.5036400,74.5870180,0,51.55198655010174,Karad Airport
415103,SATARA,MAHARASHTRA,17.2040040,74.0110950,0,18.07291137417891,Karad Airport
415207,SATARA,MAHARASHTRA,17.3770329,73.9012520,0,29.0854578901142,Karad Airport
415539,SATARA,MAHARASHTRA,17.2865110,74.1814170,1,2.4769478806212906,Karad Airport
415205,SATARA,MAHARASHTRA,17.3497985,73.9550515,0,22.694962772946003,Karad Airport
415106,SATARA,MAHARASHTRA,17.4028000,74.2019200,0,13.805832932676003,Karad Airport
415102,SATARA,MAHARASHTRA,17.6544363,74.3675386,0,37.165723502382725,Satara Sainik School Helipad
415538,SATARA,MAHARASHTRA,17.3362600,74.0339300,0,14.32142201811301,Karad Airport
415509,SATARA,MAHARASHTRA,17.5232510,74.7995180,1,72.99554158414149,Karad Airport
415105,SATARA,MAHARASHTRA,17.276322199999999,74.231347200000002,0,7.850027433795643,Karad Airport
415206,SATARA,MAHARASHTRA,17.4059500,73.9148000,1,29.06923554085201,Karad Airport
415108,SATARA,MAHARASHTRA,17.2865050,74.1814230,0,2.477566514818174,Karad Airport
415114,SATARA,MAHARASHTRA,17.2865080,74.1814210,0,2.4773633070764496,Karad Airport
415014,SATARA,MAHARASHTRA,17.3770359,73.9012490,0,29.08587239122899,Karad Airport
415506,SATARA,MAHARASHTRA,17.5696500,74.4250000,1,42.39447420035388,Karad Airport
415124,SATARA,MAHARASHTRA,17.2441114,74.2005533,0,6.474286577800948,Karad Airport
415115,SATARA,MAHARASHTRA,17.3021000,74.1367500,0,2.8949847853557653,Karad Airport
415020,SATARA,MAHARASHTRA,17.879722900000001,74.590256499999995,0,38.609269943487206,Baramati Airport
415019,SATARA,MAHARASHTRA,17.6914070,74.0009320,0,1.9002170023800635,Satara Sainik School Helipad
415503,SATARA,MAHARASHTRA,17.6544363,74.3675386,0,37.165723502382725,Satara Sainik School Helipad
412802,SATARA,MAHARASHTRA,18.739049999999999,74.207750000000004,1,35.00783546849705,Lohegaon AFS (PNQ/VAPO)
415021,SATARA,MAHARASHTRA,17.698333999999999,74.165093100000007,0,15.510821281679512,Satara Sainik School Helipad
415530,SATARA,MAHARASHTRA,17.8516645,74.0116446,0,17.863644157081268,Satara Sainik School Helipad
415501,SATARA,MAHARASHTRA,17.7213519,74.2190010,1,21.463800914337668,Satara Sainik School Helipad
415514,SATARA,MAHARASHTRA,17.8797229,74.5902565,0,38.609269943487206,Baramati Airport
415527,SATARA,MAHARASHTRA,17.604723199999999,74.3396781,0,35.32629472850323,Satara Sainik School Helipad
415521,SATARA,MAHARASHTRA,18.0722500,74.1367500,1,44.17329539828779,Satara Sainik School Helipad
412806,SATARA,MAHARASHTRA,17.736616999999999,73.594849999999994,1,45.196689630601576,Satara Sainik School Helipad
415004,SATARA,MAHARASHTRA,17.6504805,74.0467294,0,5.401368364247641,Satara Sainik School Helipad
415519,SATARA,MAHARASHTRA,17.5476000,74.0373500,0,16.082890472892693,Satara Sainik School Helipad
415513,SATARA,MAHARASHTRA,17.8797239,74.5902555,0,38.60915891647766,Baramati Airport
412805,SATARA,MAHARASHTRA,17.9459500,73.8121000,1,35.80187480412133,Satara Sainik School Helipad
415013,SATARA,MAHARASHTRA,17.6914070,74.0009320,0,1.9002170023800635,Satara Sainik School Helipad
415523,SATARA,MAHARASHTRA,17.9776600,74.4117500,1,33.564988541426196,Baramati Airport
415525,SATARA,MAHARASHTRA,17.9127500,74.1301000,0,27.30921702744607,Satara Sainik School Helipad
415511,SATARA,MAHARASHTRA,17.6983350,74.1650921,1,15.510721163539475,Satara Sainik School Helipad
415003,SATARA,MAHARASHTRA,17.690930999999999,74.057918999999998,0,4.137055101631859,Satara Sainik School Helipad
415002,SATARA,MAHARASHTRA,17.6979060,73.7801450,0,25.30003175868607,Satara Sainik School Helipad
415010,SATARA,MAHARASHTRA,17.718782999999998,74.148561000000001,0,14.077368282716245,Satara Sainik School Helipad
412801,SATARA,MAHARASHTRA,18.0775610,73.9247700,1,44.10457255835426,Satara Sainik School Helipad
415528,SATARA,MAHARASHTRA,18.0155640,74.2956870,0,39.055678769306326,Baramati Airport
