pincode,district,statename,latitude,longitude,urban,nearest_airport_km,nearest_airport_name,nearest_railway_km,nearest_railway_name,num_hospitals,pincode_population,area_km2,population_density,male_population,female_population,state_gdp,state_population,pincode_gdp,state_civil_cases,state_criminal_cases
212106,PRAYAGRAJ,UTTAR PRADESH,25.21481,81.830633,0,26.8714617993026,Bamrauli AFS (IXD/VIAL),9.180784613869497,JASRA,1,367511.0,677.19,542.6999808030242,192638.0,174873.0,25479.0,221560649.0,42.262977705034615,66062.0,203726.0
212107,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.73631,0,1.4746396820217789,Bamrauli AFS (IXD/VIAL),1.0613290302553988,BAMHRAULI,1,196804.0,385.64,510.3308785395706,103641.0,93163.0,25479.0,221560649.0,22.63203839956255,66062.0,203726.0
212206,KAUSHAMBI,UTTAR PRADESH,25.453182,81.817474,1,4.96798099028573,Prayagraj Helipad,1.3756921957111896,ALLAHABAD JN,1,245538.0,254.04,966.5328294756732,128530.0,117008.0,25479.0,221560649.0,28.236343999876983,66062.0,203726.0
212301,PRAYAGRAJ,UTTAR PRADESH,25.268641,82.034782,0,30.494311516522032,Prayagraj Helipad,4.597188577394545,BHEERPUR,1,181321.0,325.41,557.2078301219999,94806.0,86515.0,25479.0,221560649.0,20.851526567788667,66062.0,203726.0
212307,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,0,231418.0,306.43,755.206735632934,121121.0,110297.0,25479.0,221560649.0,26.612574248236655,66062.0,203726.0
212306,PRAYAGRAJ,UTTAR PRADESH,25.432048,82.034782,1,19.47357659123722,Prayagraj Helipad,2.7764778457481145,RAMNATHPUR,2,283401.0,704.8,402.1013053348468,148401.0,135000.0,25479.0,221560649.0,32.59050788842923,66062.0,203726.0
212208,PRAYAGRAJ,UTTAR PRADESH,25.551841,81.730838,1,10.239517012207312,Manauri AFS,2.691960340029134,Atrampur,2,67383.0,25.01,2694.242303078768,36449.0,30934.0,25479.0,221560649.0,7.748900649771972,66062.0,203726.0
212207,KAUSHAMBI,UTTAR PRADESH,25.3027,81.8117,1,17.16151460296713,Bamrauli AFS (IXD/VIAL),1.8528992312450687,IRADATGANJ,2,222772.0,245.65,906.8674944026052,116501.0,106271.0,25479.0,221560649.0,25.618302770001367,66062.0,203726.0
212303,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,1,159420.0,138.03,1154.9663116713757,83114.0,76306.0,25479.0,221560649.0,18.332958484879686,66062.0,203726.0
212302,PRAYAGRAJ,UTTAR PRADESH,25.435801,81.846311,0,5.653676288679697,Prayagraj Helipad,1.819380437157388,ALLAHABAD CITY,1,137035.0,264.66,517.777525882264,71474.0,65561.0,25479.0,221560649.0,15.758731438812493,66062.0,203726.0
212214,KAUSHAMBI,UTTAR PRADESH,25.453182,81.827474,1,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,1,145874.0,232.87,626.4181732296989,76371.0,69503.0,25479.0,221560649.0,16.77519750359641,66062.0,203726.0
212216,KAUSHAMBI,UTTAR PRADESH,25.377809,81.509123,1,19.691388880825635,Manauri AFS,16.739677844682898,SAIYID SARAWAN,1,198222.0,235.22,842.7089533202959,104046.0,94176.0,25479.0,221560649.0,22.795105361873173,66062.0,203726.0
212108,PRAYAGRAJ,UTTAR PRADESH,25.104623,82.133282,1,51.105348263983295,Prayagraj Helipad,10.221655857208276,UNCHDIH,1,112169.0,245.51,456.8815934177834,59060.0,53109.0,25479.0,221560649.0,12.899194707630596,66062.0,203726.0
212217,KAUSHAMBI,UTTAR PRADESH,25.435801,81.846311,1,5.653676288679697,Prayagraj Helipad,1.819380437157388,ALLAHABAD CITY,1,235155.0,312.54,752.3996928393166,122598.0,112557.0,25479.0,221560649.0,27.042321242704066,66062.0,203726.0
212305,PRAYAGRAJ,UTTAR PRADESH,25.258503,82.092458,1,35.12903711227199,Prayagraj Helipad,4.121513575462261,MEJA ROAD,1,118319.0,130.44,907.0760502913216,61578.0,56741.0,25479.0,221560649.0,13.606431532884704,66062.0,203726.0
211010,PRAYAGRAJ,UTTAR PRADESH,25.435801,81.846311,0,5.653676288679697,Prayagraj Helipad,1.819380437157388,ALLAHABAD CITY,0,37572.0,38.65,972.1086675291074,19698.0,17874.0,25479.0,221560649.0,4.3206995119426646,66062.0,203726.0
229411,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,0,88842.0,104.42,850.814020302624,46079.0,42763.0,25479.0,221560649.0,10.216639679548871,66062.0,203726.0
229412,PRAYAGRAJ,UTTAR PRADESH,25.21481,81.830633,0,26.8714617993026,Bamrauli AFS (IXD/VIAL),9.180784613869497,JASRA,1,161579.0,175.06,922.9921169884612,83920.0,77659.0,25479.0,221560649.0,18.581238859794095,66062.0,203726.0
221502,PRAYAGRAJ,UTTAR PRADESH,25.435801,81.846311,0,5.653676288679697,Prayagraj Helipad,1.819380437157388,ALLAHABAD CITY,0,151129.0,124.85,1210.4845814977973,77999.0,73130.0,25479.0,221560649.0,17.379511246150937,66062.0,203726.0
221503,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,1,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,0,332537.0,264.93,1255.1881629109575,171636.0,160901.0,25479.0,221560649.0,38.24104262756515,66062.0,203726.0
221505,PRAYAGRAJ,UTTAR PRADESH,25.753135,82.688625,0,37.63000426465082,Varanasi Airport (VNS/VIBN),1.5478949456525315,JAUNPUR JN,3,180777.0,158.59,1139.9016331420644,93886.0,86891.0,25479.0,221560649.0,20.788967733164565,66062.0,203726.0
212503,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,1,91652.0,115.7,792.152117545376,47557.0,44095.0,25479.0,221560649.0,10.53978365986823,66062.0,203726.0
212401,JAUNPUR,UTTAR PRADESH,25.46673,81.850866,0,2.199788802307685,Prayagraj Helipad,1.6333685182569977,PRAYAG,0,88294.0,87.63,1007.577313705352,45519.0,42775.0,25479.0,221560649.0,10.153620853493708,66062.0,203726.0
229413,PRAYAGRAJ,UTTAR PRADESH,25.652762,81.619948,1,20.24534244360659,Manauri AFS,1.5600005667775407,LalgopalGanj,0,109508.0,103.91,1053.8735444134347,55658.0,53850.0,25479.0,221560649.0,12.593185408118208,66062.0,203726.0
212507,PRAYAGRAJ,UTTAR PRADESH,25.701713,81.91365,1,17.346251818624204,Phaphamau Air Base,0.3770313616269051,MAU AIMMA,1,179889.0,216.7,830.1292108906323,93360.0,86529.0,25479.0,221560649.0,20.686849635469336,66062.0,203726.0
211013,PRAYAGRAJ,UTTAR PRADESH,25.537687,81.871606,0,1.510359844769824,Phaphamau Air Base,1.5819751838322915,PHAPHAMAU JN,2,154053.0,111.33,1383.7510105092967,80079.0,73974.0,25479.0,221560649.0,17.71576498225549,66062.0,203726.0
212402,PRAYAGRAJ,UTTAR PRADESH,25.55104,82.088374,1,20.84745788692145,Phaphamau Air Base,0.3579894971020076,PHULPUR,0,354704.0,325.8,1088.7170042971147,183888.0,170816.0,25479.0,221560649.0,40.7902001406396,66062.0,203726.0
221507,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,0,138398.0,114.87,1204.822843214068,72047.0,66351.0,25479.0,221560649.0,15.915473518946047,66062.0,203726.0
221508,PRAYAGRAJ,UTTAR PRADESH,25.556044,84.660331,0,22.71021677338675,Bihta AFS,0.8274109791255195,ARA,1,198694.0,167.36,1187.2251434034415,102694.0,96000.0,25479.0,221560649.0,22.8493843507382,66062.0,203726.0
212109,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,0,138282.0,168.73,819.546020269069,71877.0,66405.0,25479.0,221560649.0,15.902133767445319,66062.0,203726.0
212502,PRAYAGRAJ,UTTAR PRADESH,25.453182,81.827474,0,4.364112606683506,Prayagraj Helipad,0.7834776274153397,ALLAHABAD JN,1,133623.0,127.83,1045.3180004693734,69372.0,64251.0,25479.0,221560649.0,15.366358748118671,66062.0,203726.0
222127,JAUNPUR,UTTAR PRADESH,25.74,80.79,0,81.7324663920691,Fursatganj Airport (VIRB),17.705059854765185,FAIZULLAPUR,0,29318.0,36.78,797.1179989124524,14372.0,14946.0,25479.0,221560649.0,3.3715071939512145,66062.0,203726.0
222125,JAUNPUR,UTTAR PRADESH,25.64,81.94,1,11.782052201769297,Phaphamau Air Base,5.137617052886164,DAYALPUR,0,215607.0,268.74,802.2884572449207,106349.0,109258.0,25479.0,221560649.0,24.794343119115887,66062.0,203726.0
222201,JAUNPUR,UTTAR PRADESH,26.58,82.55,0,14.833220009069016,Akbarpur Airport,13.868999300179562,KATAHRI,0,138427.0,154.84,894.0002583311806,67911.0,70516.0,25479.0,221560649.0,15.91880845682123,66062.0,203726.0
222162,JAUNPUR,UTTAR PRADESH,26.36,82.69,0,15.55749302199519,Akbarpur Airport,10.509740595574618,MALIPUR,1,153266.0,192.41,796.5594303830362,74470.0,78796.0,25479.0,221560649.0,17.62526166819452,66062.0,203726.0
222128,JAUNPUR,UTTAR PRADESH,26.89,81.51,0,58.04100788675158,Lucknow Helipad,4.835026389138189,SAIDKHANPUR,0,117248.0,127.86,917.0029720006256,56912.0,60336.0,25479.0,221560649.0,13.4832688272185,66062.0,203726.0
222129,JAUNPUR,UTTAR PRADESH,26.96,81.37,0,46.37339463682425,Lucknow Helipad,5.139740063160298,SAFDARGANJ,3,132907.0,126.57,1050.067156514182,64999.0,67908.0,25479.0,221560649.0,15.284020281959005,66062.0,203726.0
222132,JAUNPUR,UTTAR PRADESH,25.66,81.69,0,20.455042686587007,Manauri AFS,5.624972826801722,Ram Chaura Road,0,159395.0,112.92,1411.5745660644704,80038.0,79357.0,25479.0,221560649.0,18.330083538435563,66062.0,203726.0
222133,JAUNPUR,UTTAR PRADESH,25.82,82.76,1,42.12931283705176,Varanasi Airport (VNS/VIBN),6.388255793167829,MAHGAWAN HALT,0,107147.0,96.19,1113.909969851336,53727.0,53420.0,25479.0,221560649.0,12.32167546593529,66062.0,203726.0
222136,JAUNPUR,UTTAR PRADESH,26.58,82.58,0,14.769023676098705,Akbarpur Airport,16.185192945335956,KATAHRI,1,116033.0,115.26,1006.706576435884,56746.0,59287.0,25479.0,221560649.0,13.343546430034154,66062.0,203726.0
222002,JAUNPUR,UTTAR PRADESH,25.66,81.58,0,22.353805944856507,Manauri AFS,2.221985046883688,Bhadri,20,52892.0,9.13,5793.209200438116,26559.0,26333.0,25479.0,221560649.0,6.082466692900868,66062.0,203726.0
222142,JAUNPUR,UTTAR PRADESH,26.33,81.12,1,27.506080397816277,Fursatganj Airport (VIRB),4.3250115274628635,HARCHANDPUR,4,173076.0,168.12,1029.478943611706,84494.0,88582.0,25479.0,221560649.0,19.903369230517104,66062.0,203726.0
222139,JAUNPUR,UTTAR PRADESH,25.69,82.55,1,40.81449343038362,Varanasi Airport (VNS/VIBN),10.529149423225588,BAKHSHA,1,241091.0,228.35,1055.7959273045765,120805.0,120286.0,25479.0,221560649.0,27.72494852639649,66062.0,203726.0
223104,JAUNPUR,UTTAR PRADESH,25.36,82.55,0,32.74617343317548,Varanasi Airport (VNS/VIBN),4.01006806771466,BHADOHI,0,70554.0,77.72,907.7972207925887,35326.0,35228.0,25479.0,221560649.0,8.113558856744456,66062.0,203726.0
222146,JAUNPUR,UTTAR PRADESH,26.58,82.55,0,14.833220009069016,Akbarpur Airport,13.868999300179562,KATAHRI,0,64166.0,70.09,915.4800970181196,31336.0,32830.0,25479.0,221560649.0,7.378952541342303,66062.0,203726.0
222148,JAUNPUR,UTTAR PRADESH,26.38,82.94,0,37.781678136059554,Akbarpur Airport,32.65670013837071,MALIPUR,0,57225.0,65.59,872.4653148345784,27932.0,29293.0,25479.0,221560649.0,6.580752410596161,66062.0,203726.0
222143,JAUNPUR,UTTAR PRADESH,26.33,82.69,1,17.83782670267523,Akbarpur Airport,7.958777282330559,MALIPUR,3,192792.0,191.83,1005.0148569045508,94536.0,98256.0,25479.0,221560649.0,22.17066699420979,66062.0,203726.0
222161,JAUNPUR,UTTAR PRADESH,25.33,81.65,1,14.86345455957924,Bamrauli AFS (IXD/VIAL),11.96834729655103,LOHGARA,0,223222.0,217.69,1025.4122835224402,108551.0,114671.0,25479.0,221560649.0,25.67005180599557,66062.0,203726.0
222165,JAUNPUR,UTTAR PRADESH,25.33,81.32,0,38.91627307830082,Manauri AFS,21.61240276842349,KATAIYA DANDI,0,131284.0,172.79,759.78933966086,64241.0,67043.0,25479.0,221560649.0,15.09737875880658,66062.0,203726.0
222202,JAUNPUR,UTTAR PRADESH,25.33,80.1,1,59.87612727219076,Khajuraho Airport (HJR/VAKJ),8.727738835167177,KABRAI,2,256987.0,261.91,981.203466839754,126116.0,130871.0,25479.0,221560649.0,29.552954473427274,66062.0,203726.0
222109,JAUNPUR,UTTAR PRADESH,25.36,82.2,0,37.81942815407079,Prayagraj Helipad,1.1005928956906104,HANDIA KHAS,0,80558.0,72.64,1109.0033039647576,40446.0,40112.0,25479.0,221560649.0,9.263997425824476,66062.0,203726.0
222204,JAUNPUR,UTTAR PRADESH,25.36,82.98,0,1.5155502318290268,Varanasi Police Helipad,3.3575671376357867,SHIUPUR,0,93563.0,122.61,763.094364244352,46124.0,47439.0,25479.0,221560649.0,10.759544566056944,66062.0,203726.0
223102,JAUNPUR,UTTAR PRADESH,26.06,82.56,0,43.10684332123708,Akbarpur Airport,11.954006144895136,SHAHGANJ JN,0,87025.0,115.06,756.3445159047453,43609.0,43416.0,25479.0,221560649.0,10.007688571990057,66062.0,203726.0
222003,JAUNPUR,UTTAR PRADESH,26.69,82.1,0,8.680921281563913,Faizabad Airport,3.301827727422575,MASODHA,0,231434.0,232.21,996.65819732139,116115.0,115319.0,25479.0,221560649.0,26.61441421396089,66062.0,203726.0
222105,JAUNPUR,UTTAR PRADESH,25.42,80.49,0,88.33011784781937,Khajuraho Airport (HJR/VAKJ),7.512992091800665,KHURHAND,0,39666.0,37.59,1055.2274541101356,19474.0,20192.0,25479.0,221560649.0,4.561505026102356,66062.0,203726.0
222203,JAUNPUR,UTTAR PRADESH,26.88,82.54,1,40.86421745149425,Faizabad Airport,4.2666722102869485,GAUR,3,207438.0,241.62,858.5299230196175,100771.0,106667.0,25479.0,221560649.0,23.854925619034454,66062.0,203726.0
222141,JAUNPUR,UTTAR PRADESH,25.6,81.6,0,15.475784606456337,Manauri AFS,5.583251728746201,LalgopalGanj,0,69129.0,86.86,795.8669122726226,34102.0,35027.0,25479.0,221560649.0,7.949686909429481,66062.0,203726.0
223103,JAUNPUR,UTTAR PRADESH,26.98,79.22,0,112.81433439306916,Kalyanpur Airport,25.55238599767317,BHARTHANA,0,200252.0,208.03,962.611161851656,100342.0,99910.0,25479.0,221560649.0,23.028551013135914,66062.0,203726.0
223101,JAUNPUR,UTTAR PRADESH,25.1,80.33,1,52.04689717450285,Khajuraho Airport (HJR/VAKJ),32.622593725440744,KHURHAND,3,89053.0,71.31,1248.8150329547047,44616.0,44437.0,25479.0,221560649.0,10.240904227537264,66062.0,203726.0
222131,JAUNPUR,UTTAR PRADESH,26.58,82.58,0,14.769023676098705,Akbarpur Airport,16.185192945335956,KATAHRI,0,165518.0,171.83,963.2660187394516,83002.0,82516.0,25479.0,221560649.0,19.03421542153002,66062.0,203726.0
222175,JAUNPUR,UTTAR PRADESH,25.6,80.3,0,90.10851580125234,Chakeri AFS (VICX),14.079447607312003,BANDA JN,0,60651.0,73.91,820.606142605872,29913.0,30738.0,25479.0,221560649.0,6.974735071298694,66062.0,203726.0
222181,JAUNPUR,UTTAR PRADESH,26.4571,83.2158,0,39.18678946191232,Gorakhpur AFS (GOP/VEGK),33.57669346091049,MAGHAR,0,77110.0,71.3,1081.4866760168304,37686.0,39424.0,25479.0,221560649.0,8.867484812251114,66062.0,203726.0
222180,JAUNPUR,UTTAR PRADESH,26.13,79.36,1,97.22505698161264,Kalyanpur Airport,19.176157586323697,ORAI,0,126096.0,117.2,1075.9044368600682,63259.0,62837.0,25479.0,221560649.0,14.5007698727223,66062.0,203726.0
231302,MIRZAPUR,UTTAR PRADESH,25.108213,83.007505,0,16.258292335236867,BHU Airfield,7.982165708926818,KAILAHAT,0,168004.0,204.09,823.1858493801755,87782.0,80222.0,25479.0,221560649.0,19.32010009593355,66062.0,203726.0
231301,MIRZAPUR,UTTAR PRADESH,25.056733,83.030807,1,22.2606035261962,BHU Airfield,13.789913722948151,KAILAHAT,1,148727.0,420.7,353.52270026146897,77636.0,71091.0,25479.0,221560649.0,17.103286391799656,66062.0,203726.0
231212,SONBHADRA,UTTAR PRADESH,24.003563,83.214578,0,22.247367863905797,Muirpur Airport,20.23434665231667,JHAROKHAS,0,43776.0,367.96,118.96945320143494,22911.0,20865.0,25479.0,221560649.0,5.034146221516078,66062.0,203726.0
231225,SONBHADRA,UTTAR PRADESH,25.74534,82.991031,0,35.18110204428852,Varanasi Airport (VNS/VIBN),12.947933185711392,Kirakat,1,142310.0,409.34,347.6572042800606,74426.0,67884.0,25479.0,221560649.0,16.36534513852232,66062.0,203726.0
231223,SONBHADRA,UTTAR PRADESH,24.002991,83.020024,0,13.74875219529595,Muirpur Airport,22.39305646574927,RENUKUT,1,122473.0,855.01,143.24159951345598,64100.0,58373.0,25479.0,221560649.0,14.084132634040083,66062.0,203726.0
231303,MIRZAPUR,UTTAR PRADESH,25.154692,82.429909,0,54.40059796537473,Varanasi Airport (VNS/VIBN),2.914814611755751,BIROHE,0,166180.0,255.21,651.1500333059049,87770.0,78410.0,25479.0,221560649.0,19.110344003370383,66062.0,203726.0
231312,MIRZAPUR,UTTAR PRADESH,25.16409,82.557132,1,44.1557876492889,Varanasi Airport (VNS/VIBN),3.5467502372493596,MIRZAPUR,0,204961.0,145.81,1405.671764625197,108172.0,96789.0,25479.0,221560649.0,23.570075925350807,66062.0,203726.0
231205,SONBHADRA,UTTAR PRADESH,24.525298,83.03085,1,44.49981298146791,Muirpur Airport,1.3514647494310823,CHOPAN,2,117752.0,304.78,386.3508104206313,61326.0,56426.0,25479.0,221560649.0,13.541227747532009,66062.0,203726.0
231304,MIRZAPUR,UTTAR PRADESH,25.09157,82.890297,1,20.680969110375425,BHU Airfield,2.0449448797428653,CHUNAR,1,563764.0,1224.21,460.51249377149344,295404.0,268360.0,25479.0,221560649.0,64.83165228496871,66062.0,203726.0
231207,SONBHADRA,UTTAR PRADESH,24.693506,83.304775,1,68.62079534975352,Muirpur Airport,20.942890379018746,CHURK,0,63793.0,382.63,166.72242113791393,33239.0,30554.0,25479.0,221560649.0,7.336058340395996,66062.0,203726.0
231208,SONBHADRA,UTTAR PRADESH,24.225957,83.242901,1,23.380668373954567,Muirpur Airport,3.2484482541675974,DUDDHINAGAR,1,149562.0,998.39,149.80318312483098,78279.0,71283.0,25479.0,221560649.0,17.199309603033345,66062.0,203726.0
274807,DEORIA,UTTAR PRADESH,25.63,84.71,1,17.795533112779292,Chhapra Airfield,7.903018603164583,JAMIRA HALT,0,20734.0,2.49,8326.907630522088,10346.0,10388.0,25479.0,221560649.0,2.3843655828973493,66062.0,203726.0
231210,MIRZAPUR,UTTAR PRADESH,24.764688,86.337676,1,51.43916575694763,Deoghar Airport,6.488897497375244,JHAJHA,2,244527.0,885.82,276.04592355106,127126.0,117401.0,25479.0,221560649.0,28.120081165676673,66062.0,203726.0
231313,MIRZAPUR,UTTAR PRADESH,25.051119,83.061523,0,23.612713711910175,BHU Airfield,16.298186187891503,KAILAHAT,0,99394.0,112.59,882.7959854338751,52482.0,46912.0,25479.0,221560649.0,11.430097074684053,66062.0,203726.0
231501,MIRZAPUR,UTTAR PRADESH,25.156457,82.655096,1,35.48682427039357,BHU Airfield,3.576245157031532,JHINGURA,0,163852.0,128.32,1276.9014962593517,86565.0,77287.0,25479.0,221560649.0,18.842628990493704,66062.0,203726.0
231309,MIRZAPUR,UTTAR PRADESH,23.162596,78.276089,0,81.44313554116448,Bhopal Helipad,46.14479185936163,PIPARIYA,2,86502.0,376.69,229.63710212641695,45065.0,41437.0,25479.0,221560649.0,9.947544692379015,66062.0,203726.0
231211,MIRZAPUR,UTTAR PRADESH,24.792339,82.304487,1,65.81951337913485,Sidhi Airport,40.702962443879336,JIGNA,0,452218.0,1593.82,283.73216548920203,237395.0,214823.0,25479.0,221560649.0,52.00410124272564,66062.0,203726.0
231305,MIRZAPUR,UTTAR PRADESH,25.145458,83.006594,0,12.133486264999547,BHU Airfield,5.808878085648711,AHRAURA ROAD,1,216993.0,184.94,1173.3156699470098,113382.0,103611.0,25479.0,221560649.0,24.953730149978032,66062.0,203726.0
231219,SONBHADRA,UTTAR PRADESH,24.467985,82.981886,1,38.57765549406309,Muirpur Airport,2.494144311360298,OBRA-A-CABIN,0,258292.0,517.27,499.3369033580142,134548.0,123744.0,25479.0,221560649.0,29.70302667781046,66062.0,203726.0
231215,SONBHADRA,UTTAR PRADESH,24.703106,82.978431,0,61.23291123899808,BHU Airfield,10.283785050554725,ROBERTS GANJ,0,228348.0,911.82,250.43100611962885,118717.0,109631.0,25479.0,221560649.0,26.259530824898423,66062.0,203726.0
231213,SONBHADRA,UTTAR PRADESH,24.716012,83.296083,0,67.22597317267808,BHU Airfield,20.83709252015659,CHURK,0,157504.0,915.69,172.00580982646966,82030.0,75474.0,25479.0,221560649.0,18.112622589402147,66062.0,203726.0
231217,SONBHADRA,UTTAR PRADESH,24.30578,83.046737,1,20.08918094799795,Muirpur Airport,3.2587247863436968,JOGIDIH,3,71117.0,172.35,412.63127357122136,37221.0,33896.0,25479.0,221560649.0,8.178302650666094,66062.0,203726.0
231218,SONBHADRA,UTTAR PRADESH,24.182517,82.794866,0,25.734185135513897,Muirpur Airport,4.062164946632619,Krishnashilla,0,9486.0,12.59,753.4551231135822,4965.0,4521.0,25479.0,221560649.0,1.0908696787578014,66062.0,203726.0
231216,SONBHADRA,UTTAR PRADESH,24.708324,83.093844,1,61.51807467204147,BHU Airfield,3.2348559442263936,ROBERTS GANJ,4,265395.0,566.84,468.20090325312253,138208.0,127187.0,25479.0,221560649.0,30.519856461514518,66062.0,203726.0
231222,SONBHADRA,UTTAR PRADESH,24.118177,82.728928,0,31.640139467937885,Muirpur Airport,2.510871307676209,Shakti Nagar,0,135515.0,72.16,1877.979490022173,70913.0,64602.0,25479.0,221560649.0,15.583934695009852,66062.0,203726.0
231307,MIRZAPUR,UTTAR PRADESH,25.176283,82.454271,0,50.9955812824131,Varanasi Airport (VNS/VIBN),0.5329047119377502,BIROHE,1,364952.0,338.95,1076.713379554507,192845.0,172107.0,25479.0,221560649.0,41.96869818701425,66062.0,203726.0
231226,SONBHADRA,UTTAR PRADESH,24.258006,83.386357,0,38.05201678755358,Muirpur Airport,1.6882980622847072,WYNDHAMGANJ,0,141513.0,696.25,203.25026929982047,73842.0,67671.0,25479.0,221560649.0,16.273691845883697,66062.0,203726.0
230401,PRATAPGARH,UTTAR PRADESH,25.808004,81.514455,1,40.06227034732735,Manauri AFS,10.444879593354171,Kunda Harnamganj,0,115504.0,148.44,778.119105362436,57069.0,58435.0,25479.0,221560649.0,13.282712563276522,66062.0,203726.0
230144,PRATAPGARH,UTTAR PRADESH,25.887,81.832,0,37.942978429443976,Phaphamau Air Base,13.896285589372498,BHUPIA MAU,0,29561.0,27.81,1062.962962962963,14938.0,14623.0,25479.0,221560649.0,3.399451673388085,66062.0,203726.0
230124,PRATAPGARH,UTTAR PRADESH,21.33334,81.333345,0,6.465408605331605,Bhilai Airport,14.60551650642183,BHILAI POWER HOUSE,1,118675.0,134.88,879.8561684460261,58612.0,60063.0,25479.0,221560649.0,13.647370770249008,66062.0,203726.0
230501,PRATAPGARH,UTTAR PRADESH,21.348425,81.254899,1,14.245731782953325,Bhilai Airport,16.534623020062984,RASMARA,0,33372.0,42.52,784.8541862652869,16879.0,16493.0,25479.0,221560649.0,3.8377085093301018,66062.0,203726.0
230125,PRATAPGARH,UTTAR PRADESH,21.14444,81.245454,0,21.688172980184884,Bhilai Airport,7.287692456810155,RASMARA,0,95233.0,146.16,651.5667761357416,47328.0,47905.0,25479.0,221560649.0,10.951590988524321,66062.0,203726.0
230143,PRATAPGARH,UTTAR PRADESH,21.05565,81.3626,0,26.583475812653887,Bhilai Airport,3.9413871389948256,Risama,0,52118.0,71.87,725.1704466397662,26218.0,25900.0,25479.0,221560649.0,5.993458350990839,66062.0,203726.0
230126,PRATAPGARH,UTTAR PRADESH,21.05567,81.36262,0,26.581120106899487,Bhilai Airport,3.9432516434130336,Risama,0,21485.0,25.41,845.5332546241638,10676.0,10809.0,25479.0,221560649.0,2.470728974078786,66062.0,203726.0
230201,PRATAPGARH,UTTAR PRADESH,21.4548,81.4543,0,19.465060937678135,Bhilai Airport,24.320117610716817,KUMHARI,0,97969.0,128.97,759.6262696751182,49564.0,48405.0,25479.0,221560649.0,11.266225127369076,66062.0,203726.0
230405,PRATAPGARH,UTTAR PRADESH,21.54112,81.5455,0,32.390026152577796,Bhilai Airport,24.719359205340076,Baikunth,0,76045.0,105.23,722.6551363679558,37568.0,38477.0,25479.0,221560649.0,8.7450120937315,66062.0,203726.0
230128,PRATAPGARH,UTTAR PRADESH,21.2546,81.5469,0,5.531200434132546,Raipur University Helipad,2.772596243784713,SARONA CABIN,0,107095.0,133.57,801.7893239499888,53924.0,53171.0,25479.0,221560649.0,12.315695577331514,66062.0,203726.0
230202,PRATAPGARH,UTTAR PRADESH,21.26,81.3652,1,4.081470900729856,Bhilai Airport,5.87455402429799,BHILAI POWER HOUSE,0,152617.0,178.34,855.764270494561,76882.0,75735.0,25479.0,221560649.0,17.5506280585051,66062.0,203726.0
230502,PRATAPGARH,UTTAR PRADESH,21.4548,81.3654,1,17.917400303777697,Bhilai Airport,27.451231606725212,BHILAI POWER HOUSE,0,118258.0,121.6,972.5164473684212,59833.0,58425.0,25479.0,221560649.0,13.599416663561046,66062.0,203726.0
230301,PRATAPGARH,UTTAR PRADESH,21.651818,81.516516,0,42.217084555031654,Bhilai Airport,30.86760118716267,TILDA,1,76344.0,117.76,648.3016304347826,38194.0,38150.0,25479.0,221560649.0,8.779396453203203,66062.0,203726.0
229408,PRATAPGARH,UTTAR PRADESH,21.5454,81.5644,0,33.24285667614034,Raipur University Helipad,22.927879970915487,BAIKUNTH,1,33930.0,39.97,848.8866649987491,17101.0,16829.0,25479.0,221560649.0,3.901877313962914,66062.0,203726.0
230503,PRATAPGARH,UTTAR PRADESH,25.35145,80.35446,0,73.86297535044757,Khajuraho Airport (HJR/VAKJ),9.422280892259328,DINGWAHI,1,105640.0,134.94,782.8664591670372,53450.0,52190.0,25479.0,221560649.0,12.148373694283592,66062.0,203726.0
230132,PRATAPGARH,UTTAR PRADESH,21.4548,81.3654,1,17.917400303777697,Bhilai Airport,27.451231606725212,BHILAI POWER HOUSE,0,215086.0,290.06,741.522443632352,106916.0,108170.0,25479.0,221560649.0,24.734429235220375,66062.0,203726.0
230403,PRATAPGARH,UTTAR PRADESH,21.2654,81.3654,1,3.5200682068102456,Bhilai Airport,6.461674663727761,BHILAI POWER HOUSE,0,41005.0,31.14,1316.79511881824,20689.0,20316.0,25479.0,221560649.0,4.715487157649552,66062.0,203726.0
